nohup: ignoring input
Traceback (most recent call last):
  File "/home/ubuntu/gtc-trading/src/strategy/paper_runner.py", line 26, in <module>
    import bates_pricer as bp
ModuleNotFoundError: No module named 'bates_pricer'
nohup: ignoring input
Loaded params from /home/ubuntu/gtc-trading/data/deribit/bates_params_implied.json
[2026-03-17 17:36:00 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:36:07 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:36:13 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:36:19 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:36:26 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:36:32 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:36:38 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:36:44 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:36:51 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:36:56 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:37:03 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:37:09 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:37:15 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:37:21 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:37:28 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:37:34 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:37:40 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:37:46 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:37:52 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:37:58 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:38:04 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:38:10 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:38:16 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:38:23 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:38:29 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:38:35 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:38:41 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:38:47 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:38:53 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:39:00 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:39:07 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:39:13 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:39:20 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:39:26 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:39:32 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:39:39 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:39:45 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:39:51 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:39:58 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:40:03 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:40:09 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:40:15 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:40:22 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:40:28 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:40:35 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:40:42 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:40:49 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:40:55 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:41:01 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:41:08 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:41:14 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:41:20 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:41:27 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:41:33 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:41:39 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:41:45 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:41:51 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:41:57 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:42:03 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:42:14 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:42:21 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:42:27 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:42:33 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:42:40 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:42:46 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:42:52 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:42:59 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:43:04 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:43:11 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:43:18 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:43:24 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:43:31 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:43:37 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:43:44 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:43:50 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:43:56 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:44:02 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:44:08 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:44:15 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:44:21 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:44:27 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:44:34 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:44:40 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:44:46 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:44:52 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:44:58 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:45:06 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:45:12 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:45:19 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:45:26 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:45:32 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:45:39 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:45:45 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:45:51 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:45:58 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:46:04 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:46:10 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:46:17 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:46:23 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:46:29 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:46:37 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:46:44 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:46:50 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:46:56 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:47:02 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:47:08 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:47:15 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:47:21 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:47:27 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:47:33 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:47:40 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:47:46 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:47:52 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:47:58 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:48:04 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:48:10 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:48:16 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:48:22 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:48:28 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:48:34 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:48:40 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:48:46 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:48:52 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:48:59 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:49:05 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:49:12 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:49:18 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:49:25 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:49:32 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:49:38 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:49:45 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:49:51 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:49:57 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:50:04 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:50:11 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:50:17 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:50:24 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:50:30 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:50:37 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:50:43 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:50:49 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:50:56 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:51:02 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:51:08 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:51:15 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:51:21 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:51:28 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:51:34 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:51:42 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:51:48 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:51:54 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:52:00 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:52:08 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:52:14 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:52:21 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:52:29 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:52:34 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:52:41 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:52:47 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:52:53 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:52:59 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:53:06 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:53:12 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:53:19 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:53:25 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:53:32 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:53:37 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:53:44 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:53:50 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:53:57 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:54:02 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:54:09 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:54:15 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:54:21 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:54:27 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:54:33 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:54:39 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:54:45 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:54:51 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:54:57 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:55:03 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:55:09 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:55:15 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:55:21 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:55:28 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:55:34 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:55:40 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:55:46 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:55:53 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:55:59 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:56:07 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:56:13 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:56:20 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:56:26 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:56:32 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:56:39 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:56:45 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:56:50 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:56:56 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:57:02 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:57:09 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:57:15 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:57:22 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:57:28 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:57:34 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:57:40 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:57:45 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:57:51 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:57:57 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:58:03 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:58:10 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:58:15 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:58:21 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:58:27 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:58:33 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:58:39 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:58:45 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:58:51 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:58:57 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:59:03 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:59:09 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:59:15 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:59:21 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:59:28 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:59:35 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:59:41 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
[2026-03-17 17:59:47 UTC] active_events=2 open_positions=1 capital_remaining=$2950.02
